,tractid,tractnum,name,namelsad,nta,nta_name,bcode,geometry,MonthYear,TotalMonthlyReport,CountyName,CensusBlockID_list,Ticket_list,Classification_list,Zipcode_list,CountyTract
21,36005004300,4300,43,Census Tract 43,BX39,Mott Haven-Port Morris,36005,"POLYGON ((1006059.261656862 235912.4628219022, 1006141.697497309 235970.4665247931, 1006260.924131935 236054.7360691397, 1006297.717559799 236078.4513352212, 1006541.709588677 236240.8039378667, 1006776.562588389 236404.6078623362, 1006975.175733151 236542.8765594338, 1007051.242941334 236598.6913903935, 1007287.75167791 236469.2113144154, 1007790.965884295 236192.0705964188, 1008344.813030312 235949.2381887774, 1008239.033728117 235709.4002429763, 1008134.359572685 235469.563874936, 1008028.850757688 235231.9131830999, 1007925.000056914 234994.9932680371, 1007821.980258918 234755.5242819336, 1007270.60453984 234996.184854677, 1006361.958908723 235446.3870053499, 1005816.646484487 235750.8450000711, 1006059.261656862 235912.4628219022))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
22,36005004400,4400,44,Census Tract 44,BX55,Soundview-Bruckner,36005,"POLYGON ((1019680.176060758 240572.3737573205, 1019940.805714427 240621.2128777915, 1020195.907394424 240664.5815509186, 1020453.494028495 240711.2356544377, 1020719.381642754 240758.2693205284, 1020983.607729458 240805.3033876792, 1021238.701174802 240851.5977270585, 1021494.902884394 240896.4391075832, 1021751.10252288 240942.0118690133, 1022006.194777815 240987.2212786465, 1022263.501206979 241031.7081726044, 1022519.420085552 241078.0172950072, 1022807.995797785 241123.2880299461, 1023077.966424333 240343.3089545442, 1022661.836183583 240273.4220197673, 1022396.496485489 240228.918283145, 1021637.284331788 240092.930888815, 1020864.516228122 239947.8383926128, 1020272.677548458 239845.6661244482, 1020085.354548128 239815.512889837, 1019801.128715995 239809.629377541, 1019688.517733088 239788.3329686131, 1019539.385657179 239758.9684850521, 1019546.105260832 239895.9689134966, 1019471.254888746 240362.9399266227, 1019474.325555593 240535.2757546575, 1019680.176060758 240572.3737573205))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
23,36005004600,4600,46,Census Tract 46,BX09,Soundview-Castle Hill-Clason Point-Harding Park,36005,"POLYGON ((1020085.354548128 239815.512889837, 1020272.677548458 239845.6661244482, 1020328.947856581 239786.7272319244, 1020367.800868376 239715.3750648135, 1020475.36706443 239593.4827203273, 1020706.631314494 239299.0809207065, 1020848.572059956 239142.994310391, 1021055.422791493 238892.279447634, 1021408.474209066 238422.4593400001, 1021145.609060785 238373.9654557476, 1020879.973430686 238326.5632480812, 1020625.406825902 238279.9092311249, 1020541.010009227 238265.937965163, 1020092.747630042 238184.3884127718, 1019952.901063087 238985.3583198739, 1019850.0837449 239642.8349541282, 1019830.829339399 239750.2860469849, 1019801.128715995 239809.629377541, 1020085.354548128 239815.512889837))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
24,36005004800,4800,48,Census Tract 48,BX55,Soundview-Bruckner,36005,"POLYGON ((1018702.594511793 241414.0405793026, 1018968.117553679 241519.3484754653, 1019194.647797834 241603.8358328374, 1019342.623996899 241659.4288359185, 1019462.553750897 240637.272999302, 1019474.325555593 240535.2757546575, 1019471.254888746 240362.9399266227, 1019546.105260832 239895.9689134966, 1019539.385657179 239758.9684850521, 1019394.950257378 239735.0767799937, 1019234.251306062 239665.6203624247, 1019019.813799515 239627.7851831242, 1018766.638540867 239582.9743203397, 1018622.418233289 240382.1244262716, 1018603.169331718 240489.9408665707, 1018455.041605406 241320.0553971919, 1018702.594511793 241414.0405793026))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
25,36005005001,5001,50,Census Tract 50.01,BX55,Soundview-Bruckner,36005,"POLYGON ((1017598.951209333 240199.6195066333, 1017854.611458599 240245.5146488093, 1018109.719267075 240289.9543703102, 1018367.037110326 240336.5859098637, 1018622.418233289 240382.1244262716, 1018766.638540867 239582.9743203397, 1018509.865441661 239537.4323456451, 1018254.476228344 239491.1663603136, 1017997.701201915 239445.6298119749, 1017741.755009263 239400.4614671851, 1017481.353133681 239374.5995642161, 1017342.73648072 240153.7263059536, 1017598.951209333 240199.6195066333))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
26,36005005002,5002,50,Census Tract 50.02,BX55,Soundview-Bruckner,36005,"POLYGON ((1017428.553281741 241148.847724289, 1017688.935648135 241175.0734170493, 1017818.432991672 241189.4615313786, 1017947.930182427 241203.8503375688, 1018206.922064198 241234.0873707159, 1018455.041605406 241320.0553971919, 1018603.169331718 240489.9408665707, 1018622.418233289 240382.1244262716, 1018367.037110326 240336.5859098637, 1018109.719267075 240289.9543703102, 1017854.611458599 240245.5146488093, 1017598.951209333 240199.6195066333, 1017342.73648072 240153.7263059536, 1017170.111538372 241119.7127686313, 1017428.553281741 241148.847724289))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
27,36005005100,5100,51,Census Tract 51,BX39,Mott Haven-Port Morris,36005,"POLYGON ((1003000.061885312 235834.1223517534, 1003223.499660837 235764.3436697151, 1003277.782814312 235727.588282375, 1003344.243692575 235693.3929546628, 1003468.86693578 235618.4382224331, 1003550.282770795 235575.8755939042, 1003942.595175617 236167.8725529565, 1004118.978135694 236770.9925438075, 1004368.866355026 237508.979254366, 1004633.271735026 237422.1237489971, 1004789.426190091 237368.3337758747, 1004902.666189535 237329.4459994034, 1004958.040615502 237310.1834138682, 1004671.947889784 236853.0632638893, 1004559.487592155 236619.7937250292, 1004871.250499714 236515.8567611846, 1004994.737434538 236475.5207989656, 1005286.85027531 236372.6653866101, 1005537.505691228 236831.5832402987, 1006049.180072266 236657.8852232632, 1005955.841095228 236413.6963354977, 1006260.924131935 236054.7360691397, 1006141.697497309 235970.4665247931, 1006059.261656862 235912.4628219022, 1005816.646484487 235750.8450000711, 1005598.932275301 235599.0886005152, 1005335.011638841 235419.9687558126, 1005098.752478422 235259.4566962335, 1004858.062077083 235097.8501789599, 1004611.829374441 234939.5204324382, 1004424.316620491 234736.0643515858, 1004271.727168026 234475.8021839201, 1004244.083095116 234429.5087426795, 1004144.018516707 234252.3593091069, 1003958.187054441 234353.1285414048, 1003843.95750979 234230.9835272722, 1003788.917177714 234171.5524065729, 1003764.023972695 234145.3001960569, 1003598.059755028 233980.4875104486, 1003368.471836349 233752.9600124106, 1003183.625868493 233654.4443848743, 1003162.871453055 233644.226793992, 1003156.497505662 233652.9658766427, 1003116.450918712 233887.9311237254, 1002934.304837802 234956.0222620209, 1003043.629826756 235693.1580943215, 1002998.9729699 235810.4396767693, 1002988.433186648 235837.7567212706, 1002960.418639068 235911.6952755685, 1003000.061885312 235834.1223517534))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
28,36005005200,5200,52,Census Tract 52,BX55,Soundview-Bruckner,36005,"POLYGON ((1016206.98783545 240103.7457806776, 1016403.297986041 241080.4282073536, 1016642.97195267 241072.3675291575, 1016911.390958143 241091.673204654, 1017170.111538372 241119.7127686313, 1017342.73648072 240153.7263059536, 1017481.353133681 239374.5995642161, 1016967.51557578 239286.8242204252, 1016698.019293766 239230.3541837282, 1016197.94181632 239197.6284180026, 1016197.09298669 239841.7745943037, 1016206.98783545 240103.7457806776))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
29,36005005300,5300,53,Census Tract 53,BX36,University Heights-Morris Heights,36005,"POLYGON ((1005373.298914078 249293.2267526439, 1005558.021036804 249701.4472845219, 1005633.122491864 249868.0160299786, 1005773.177448048 250098.7661711819, 1005894.666097392 250051.8747327882, 1006033.619774387 250272.7882830083, 1005956.261104665 250468.7329195619, 1006066.888108341 250500.8940446872, 1006270.626404806 250356.0716433821, 1006340.385095256 250306.5851133933, 1006431.188545158 250235.6220748753, 1006493.482230585 250182.121434115, 1006420.26751342 250077.4892344375, 1006156.965544685 249701.2526462522, 1005791.190489546 249130.0067615042, 1005713.003619351 249009.7057973775, 1005625.000877124 249039.139408002, 1005468.093226587 249088.9158481026, 1005302.330100904 249142.3289919875, 1005373.298914078 249293.2267526439))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
30,36005005400,5400,54,Census Tract 54,BX08,West Farms-Bronx River,36005,"POLYGON ((1016360.284911258 241586.7996410766, 1016806.623574269 242238.8297292753, 1016981.072999119 242159.6391457574, 1017264.845969084 242071.8543716021, 1017522.163004451 242106.4538775701, 1017777.802775269 242152.7125862307, 1018033.442589393 242198.2453187872, 1018290.187357711 242244.5109755102, 1018546.379229883 242289.6855599462, 1018702.594511793 241414.0405793026, 1018455.041605406 241320.0553971919, 1018206.922064198 241234.0873707159, 1017947.930182427 241203.8503375688, 1017818.432991672 241189.4615313786, 1017688.935648135 241175.0734170493, 1017428.553281741 241148.847724289, 1017170.111538372 241119.7127686313, 1016911.390958143 241091.673204654, 1016642.97195267 241072.3675291575, 1016403.297986041 241080.4282073536, 1016360.284911258 241586.7996410766))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
31,36005005600,5600,56,Census Tract 56,BX08,West Farms-Bronx River,36005,"POLYGON ((1016806.623574269 242238.8297292753, 1017461.17409594 243396.4885224065, 1017663.585281636 243303.4963229021, 1017853.814149049 243216.3183219371, 1018087.805345577 243101.5132271452, 1018167.556850105 243062.276253389, 1018399.389129059 243107.0509034538, 1018546.379229883 242289.6855599462, 1018290.187357711 242244.5109755102, 1018033.442589393 242198.2453187872, 1017777.802775269 242152.7125862307, 1017522.163004451 242106.4538775701, 1017264.845969084 242071.8543716021, 1016981.072999119 242159.6391457574, 1016806.623574269 242238.8297292753))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
32,36005005902,5902,59,Census Tract 59.02,BX14,East Concourse-Concourse Village,36005,"POLYGON ((1005164.198482121 239294.1716556808, 1005429.545716988 240011.0520081265, 1005543.078967478 240255.6213403165, 1005651.600378483 240531.884101347, 1006071.584388084 240366.1209700259, 1005909.375933482 240089.8083219106, 1005761.526916216 239845.5711538381, 1005732.800598948 239781.422443116, 1005555.18958648 239386.6892331222, 1005540.825581101 239354.9793384511, 1005458.516157887 239163.9948756344, 1005106.841171591 238406.2344012578, 1004829.752997317 238446.0746154819, 1005164.198482121 239294.1716556808))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
33,36005006000,6000,60,Census Tract 60,BX75,Crotona Park East,36005,"POLYGON ((1016827.045294952 244339.9906601816, 1016869.703862027 244512.0153508994, 1016935.894579812 244674.5990757922, 1016995.877723563 244720.5865740019, 1017140.443308854 244832.2696184039, 1017442.076018953 245420.3574640317, 1017824.5801963 245342.5516830807, 1017867.475996035 245337.1460747053, 1018031.021928379 245324.9859779014, 1018169.085758518 245331.3725348474, 1018667.7406173 245300.74244563, 1019235.583074993 245262.2069514836, 1019473.843244816 245247.2498456348, 1019438.289134746 244960.1000858794, 1019379.113321513 244742.5046614793, 1019315.484874469 244541.6624934844, 1018952.764075947 244318.1658678905, 1018738.537339876 244160.8306242969, 1018520.353476281 244060.3283460201, 1018303.318679782 243928.4966289873, 1017908.981561551 243543.2054985788, 1017663.585281636 243303.4963229021, 1017461.17409594 243396.4885224065, 1017107.58186564 243558.5011187574, 1016882.47822536 243655.839455152, 1016841.213524794 243680.9232195537, 1016827.045294952 244339.9906601816))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
34,36005006100,6100,61,Census Tract 61,BX14,East Concourse-Concourse Village,36005,"POLYGON ((1004368.866355026 237508.979254366, 1004488.98947366 237843.9042085726, 1004552.474626835 238053.0862986986, 1004642.824327015 238240.7953146717, 1004829.752997317 238446.0746154819, 1005106.841171591 238406.2344012578, 1005458.516157887 239163.9948756344, 1005540.825581101 239354.9793384511, 1005555.18958648 239386.6892331222, 1005732.800598948 239781.422443116, 1005761.526916216 239845.5711538381, 1005909.375933482 240089.8083219106, 1006071.584388084 240366.1209700259, 1006319.08461771 240277.0825279249, 1006560.508070974 240177.1109218227, 1006817.165058678 240066.5901356453, 1006574.154760399 239483.0622676829, 1006557.03287084 239442.2408156393, 1006536.873530762 239393.765517034, 1006410.667165615 239091.9792075694, 1006374.21105199 239007.0555157304, 1006346.579824403 238956.7518860521, 1006207.869076119 238704.5050536848, 1006075.107434451 238604.5570054262, 1005853.02939919 238410.8954965718, 1005658.351241047 238214.7098663222, 1005278.714937749 237773.8950639018, 1004958.040615502 237310.1834138682, 1004902.666189535 237329.4459994034, 1004789.426190091 237368.3337758747, 1004633.271735026 237422.1237489971, 1004368.866355026 237508.979254366))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
35,36005006200,6200,62,Census Tract 62,BX08,West Farms-Bronx River,36005,"POLYGON ((1017908.981561551 243543.2054985788, 1018303.318679782 243928.4966289873, 1018407.918238561 243927.5507914242, 1018520.818721738 243926.9814775222, 1018811.371387179 243925.5723284474, 1019026.704300484 243891.6325888614, 1019205.750305947 243883.8747051675, 1019192.441276931 243710.4308732678, 1019165.237336576 243577.7728382389, 1019163.165627942 243287.0285914637, 1019190.486658365 242378.7750156651, 1019222.031750033 242188.6364710091, 1019253.853542567 241998.862720119, 1019342.623996899 241659.4288359185, 1019194.647797834 241603.8358328374, 1018968.117553679 241519.3484754653, 1018702.594511793 241414.0405793026, 1018546.379229883 242289.6855599462, 1018399.389129059 243107.0509034538, 1018167.556850105 243062.276253389, 1018087.805345577 243101.5132271452, 1017853.814149049 243216.3183219371, 1017663.585281636 243303.4963229021, 1017908.981561551 243543.2054985788))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
36,36005006300,6300,63,Census Tract 63,BX63,West Concourse,36005,"POLYGON ((1003012.918914773 241038.6766551679, 1003078.504069208 241043.8282196771, 1003191.957353107 241060.6760929094, 1003273.591735903 241068.3910882176, 1003355.503100982 241075.7422400125, 1003641.023137076 241179.440586116, 1003685.289599858 241195.5068533547, 1003966.313124305 241380.0882070365, 1004378.797133207 241882.8477375819, 1004609.610555436 242195.6415862911, 1004903.959254595 242633.8236732239, 1004996.461447764 242869.9930832377, 1005171.801909187 243311.3560424414, 1005289.772827774 243529.3317861891, 1005730.807867313 243903.8929533076, 1005507.731119513 243323.671440456, 1005774.328197642 243194.931348741, 1005423.310556814 242396.7239987194, 1005209.803857811 241925.8150877233, 1005057.602487413 241598.5094322445, 1005013.405073059 241503.7439517118, 1004749.64358197 240880.1392071825, 1005021.781945238 240770.7054979583, 1005270.111385865 240673.6416398028, 1005651.600378483 240531.884101347, 1005543.078967478 240255.6213403165, 1005429.545716988 240011.0520081265, 1005164.198482121 239294.1716556808, 1004829.752997317 238446.0746154819, 1004642.824327015 238240.7953146717, 1004552.474626835 238053.0862986986, 1004488.98947366 237843.9042085726, 1004368.866355026 237508.979254366, 1004118.978135694 236770.9925438075, 1003942.595175617 236167.8725529565, 1003550.282770795 235575.8755939042, 1003468.86693578 235618.4382224331, 1003344.243692575 235693.3929546628, 1003277.782814312 235727.588282375, 1003223.499660837 235764.3436697151, 1003000.061885312 235834.1223517534, 1002960.418639068 235911.6952755685, 1003017.327001115 236058.566630698, 1003018.696357196 236077.5131590895, 1003039.386919391 236167.5201610691, 1003044.618216877 236203.593474646, 1003042.001024969 237794.647128892, 1003042.251547038 237828.5305913657, 1003039.157230727 237892.651369038, 1003013.83421679 238425.6557286619, 1003001.896448024 238472.6458782734, 1002986.072034959 238534.9351569731, 1002986.333888271 238554.2451852707, 1002986.945434723 238837.3350123113, 1002971.353335651 238957.5539781334, 1002958.277620517 239044.98462397, 1002957.896266938 239180.5174824585, 1002958.164320057 239191.8121190827, 1002977.185072857 239290.5619829882, 1002986.285168264 239333.5607169482, 1002932.432658373 239540.8266187219, 1002919.910641208 239628.6220713206, 1002912.675807627 239679.2592773903, 1002877.912765121 239897.4701313264, 1002874.298087086 239919.3275479879, 1002881.747649637 239949.2088705903, 1002889.197193766 239979.0901958922, 1002894.163733083 239998.7681900094, 1002899.129984045 240018.8105216981, 1002923.414334818 240110.2776986044, 1002930.034347244 240139.0653899845, 1002929.419634517 240218.4902970848, 1002922.471532961 240256.3759528775, 1002922.330381767 240439.6371725952, 1002928.920228864 240866.6448474951, 1002908.980819714 240884.1176550914, 1002910.359236727 240891.0411138917, 1002892.906677754 240913.616563467, 1002808.413239342 241024.6744391072, 1003012.918914773 241038.6766551679))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
37,36005006400,6400,64,Census Tract 64,BX08,West Farms-Bronx River,36005,"POLYGON ((1019205.750305947 243883.8747051675, 1019340.285408386 243848.3640168443, 1019635.292583385 243829.11865399, 1019920.128769649 243764.3197242518, 1019974.6441804 243387.3107334738, 1020121.130122821 242571.4113655969, 1020223.823661626 241994.089004694, 1019976.005823244 241900.0878555364, 1019729.570291673 241805.726932593, 1019463.771124533 241704.4179804722, 1019342.623996899 241659.4288359185, 1019253.853542567 241998.862720119, 1019222.031750033 242188.6364710091, 1019190.486658365 242378.7750156651, 1019163.165627942 243287.0285914637, 1019165.237336576 243577.7728382389, 1019192.441276931 243710.4308732678, 1019205.750305947 243883.8747051675))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
