Date,Hour,CensusTract,NumberOfReports
12/31/2019,114.01,1
01/01/2020,47.0,1
01/01/2020,39.0,1
01/01/2020,109.03,1
01/01/2020,47.0,1
01/01/2020,39.0,1
01/02/2020,106.02,1
01/02/2020,14.02,1
01/02/2020,7.0,1
01/02/2020,147.03,1
01/02/2020,84.04,1
01/02/2020,79.01,1
01/02/2020,133.0,1
01/02/2020,230.0,1
01/02/2020,81.0,1
01/02/2020,1093.0,1
01/02/2020,67.0,1
01/02/2020,141.0,1
01/02/2020,98.0,1
01/02/2020,462.07,1
01/02/2020,1215.0,1
01/02/2020,1483.0,1
01/02/2020,103.0,1
01/02/2020,141.0,1
01/02/2020,516.01,1
01/02/2020,1483.0,1
01/02/2020,103.0,1
01/02/2020,141.0,1
01/02/2020,516.01,1
01/02/2020,133.0,1
01/02/2020,230.0,1
01/02/2020,81.0,1
01/02/2020,106.02,1
01/02/2020,14.02,1
01/02/2020,109.01,1
01/02/2020,1093.0,1
01/02/2020,67.0,1
01/02/2020,141.0,1
01/02/2020,98.0,1
01/02/2020,462.07,1
01/02/2020,1093.0,1
01/02/2020,67.0,1
01/02/2020,141.0,1
01/02/2020,98.0,1
01/02/2020,462.07,1
01/02/2020,1093.0,1
01/02/2020,67.0,1
01/02/2020,141.0,1
01/02/2020,98.0,1
01/02/2020,462.07,1
01/02/2020,22.02,1
01/02/2020,267.01,1
01/02/2020,7.0,1
01/02/2020,147.03,1
01/02/2020,84.04,1
01/02/2020,79.01,1
01/02/2020,7.0,1
01/02/2020,147.03,1
01/02/2020,84.04,1
01/02/2020,79.01,1
01/02/2020,7.0,1
01/02/2020,147.03,1
01/02/2020,84.04,1
01/02/2020,79.01,1
01/02/2020,1483.0,1
01/02/2020,103.0,1
01/02/2020,141.0,1
01/02/2020,516.01,1
01/02/2020,121.01,1
01/02/2020,133.0,1
01/02/2020,230.0,1
01/02/2020,81.0,1
01/02/2020,57.04,1
01/02/2020,516.01,1
01/02/2020,1093.0,1
01/02/2020,67.0,1
01/02/2020,141.0,1
01/02/2020,98.0,1
01/02/2020,462.07,1
01/02/2020,22.02,1
01/02/2020,267.01,1
01/02/2020,1483.0,1
01/02/2020,103.0,1
01/02/2020,141.0,1
01/02/2020,516.01,1
01/02/2020,57.04,1
01/02/2020,516.01,1
01/03/2020,157.0,1
01/03/2020,129.02,1
01/03/2020,135.0,1
01/03/2020,36.01,1
01/03/2020,24.03,1
01/03/2020,189.0,1
01/03/2020,145.0,1
01/03/2020,7.0,1
01/03/2020,73.0,1
01/03/2020,66.0,1
01/03/2020,83.02,1
01/03/2020,129.02,1
01/03/2020,135.0,1
01/03/2020,148.05,1
01/03/2020,68.01,1
01/03/2020,36.01,1
01/03/2020,24.03,1
01/03/2020,189.0,1
01/03/2020,145.0,1
01/03/2020,7.0,1
01/03/2020,73.0,1
01/03/2020,132.02,1
01/03/2020,83.02,1
01/03/2020,132.02,1
01/03/2020,83.02,1
01/03/2020,114.01,1
01/03/2020,119.0,1
01/03/2020,66.0,1
01/03/2020,83.02,1
01/03/2020,73.0,1
01/03/2020,83.02,1
01/03/2020,218.0,1
01/03/2020,114.01,1
01/03/2020,119.0,1
01/03/2020,148.05,1
01/03/2020,68.01,1
01/04/2020,134.0,1
01/04/2020,1175.0,1
01/04/2020,48.02,1
01/04/2020,70.0,1
01/04/2020,150.02,1
01/04/2020,100.0,1
01/04/2020,150.02,1
01/04/2020,100.0,1
01/04/2020,111.0,1
01/04/2020,1175.0,1
01/04/2020,27.0,1
01/04/2020,1151.0,1
01/04/2020,2.02,1
01/04/2020,1113.0,1
01/04/2020,70.0,1
01/04/2020,426.0,1
01/04/2020,134.0,1
01/04/2020,1175.0,1
01/04/2020,48.02,1
01/04/2020,70.0,1
01/04/2020,1551.04,1
01/04/2020,111.0,1
01/04/2020,1175.0,1
01/04/2020,148.06,1
01/04/2020,1151.0,1
01/04/2020,2.02,1
01/04/2020,1113.0,1
01/04/2020,70.0,1
01/04/2020,426.0,1
01/04/2020,131.04,1
01/04/2020,130.0,1
01/04/2020,462.09,1
01/04/2020,134.0,1
01/04/2020,1175.0,1
01/04/2020,48.02,1
01/04/2020,70.0,1
01/04/2020,134.0,1
01/04/2020,1175.0,1
01/04/2020,48.02,1
01/04/2020,70.0,1
01/04/2020,1113.0,1
01/04/2020,70.0,1
01/04/2020,426.0,1
01/04/2020,130.0,1
01/04/2020,462.09,1
01/05/2020,295.0,1
01/05/2020,51.0,1
01/05/2020,68.02,1
01/05/2020,265.0,1
01/05/2020,51.0,1
01/05/2020,68.02,1
01/05/2020,265.0,1
01/05/2020,116.02,1
01/05/2020,51.0,1
01/05/2020,68.02,1
01/05/2020,265.0,1
01/06/2020,139.0,1
01/06/2020,173.0,1
01/06/2020,1223.0,1
01/06/2020,122.01,1
01/06/2020,123.04,1
01/06/2020,53.0,1
01/06/2020,227.0,1
01/06/2020,137.0,1
01/06/2020,6.0,1
01/06/2020,122.02,1
01/06/2020,141.0,1
01/06/2020,26.02,1
01/06/2020,71.0,1
01/06/2020,119.02,1
01/06/2020,139.0,1
01/06/2020,160.0,1
01/06/2020,183.0,1
01/06/2020,139.0,1
01/06/2020,18.0,1
01/06/2020,173.0,1
01/06/2020,1223.0,1
01/06/2020,122.01,1
01/06/2020,123.04,1
01/06/2020,53.0,1
01/06/2020,518.0,1
01/06/2020,2.03,1
01/06/2020,137.0,1
01/06/2020,146.06,1
01/06/2020,173.0,1
01/06/2020,1223.0,1
01/06/2020,122.01,1
01/06/2020,123.04,1
01/06/2020,53.0,1
01/06/2020,173.0,1
01/06/2020,1223.0,1
01/06/2020,122.01,1
01/06/2020,123.04,1
01/06/2020,53.0,1
01/06/2020,173.0,1
01/06/2020,1223.0,1
01/06/2020,122.01,1
01/06/2020,123.04,1
01/06/2020,53.0,1
01/06/2020,518.0,1
01/06/2020,2.03,1
01/06/2020,137.0,1
01/06/2020,518.0,1
01/06/2020,2.03,1
01/06/2020,137.0,1
01/06/2020,73.0,1
01/06/2020,123.04,1
01/06/2020,119.02,1
01/06/2020,2.0,1
01/06/2020,73.0,1
01/06/2020,123.04,1
01/06/2020,119.02,1
01/06/2020,2.0,1
01/06/2020,73.0,1
01/06/2020,123.04,1
01/06/2020,119.02,1
01/06/2020,2.0,1
01/06/2020,227.0,1
01/06/2020,137.0,1
01/06/2020,6.0,1
01/06/2020,122.02,1
01/06/2020,141.0,1
01/06/2020,6.0,1
01/06/2020,122.02,1
01/06/2020,141.0,1
01/06/2020,50.02,1
01/06/2020,116.02,1
01/06/2020,50.02,1
01/06/2020,116.02,1
01/06/2020,26.02,1
01/06/2020,71.0,1
01/06/2020,119.02,1
01/06/2020,139.0,1
01/06/2020,160.0,1
01/06/2020,26.02,1
01/06/2020,71.0,1
01/06/2020,119.02,1
01/06/2020,139.0,1
01/06/2020,160.0,1
01/06/2020,26.02,1
01/06/2020,71.0,1
01/06/2020,119.02,1
01/06/2020,139.0,1
01/06/2020,160.0,1
01/06/2020,183.0,1
01/06/2020,139.0,1
01/06/2020,85.0,1
01/06/2020,26.02,1
01/06/2020,71.0,1
01/06/2020,119.02,1
01/06/2020,139.0,1
01/06/2020,160.0,1
01/06/2020,73.0,1
01/06/2020,123.04,1
01/06/2020,119.02,1
01/06/2020,2.0,1
08/27/2019,87.0,1
01/07/2020,65.0,1
01/07/2020,6.0,1
01/07/2020,205.0,1
01/07/2020,6.0,1
01/07/2020,205.0,1
01/07/2020,31.0,1
01/07/2020,716.0,1
01/07/2020,135.01,1
01/07/2020,85.0,1
01/07/2020,757.01,1
01/07/2020,111.01,1
01/07/2020,99.0,2
01/07/2020,55.0,1
01/07/2020,99.0,2
01/07/2020,16.0,1
01/07/2020,85.0,1
01/07/2020,757.01,1
01/07/2020,111.01,1
